YEAR,MO,DY,Radiation2
1986,8,19,270.8333333
1986,8,20,269.1666667
1986,8,21,276.25
1986,8,22,278.75
1986,8,23,286.25
1986,8,24,285
1986,8,25,272.0833333
1986,8,26,260.8333333
1986,8,27,268.75
1986,8,28,279.1666667
1986,8,29,264.5833333
1986,8,30,247.0833333
1986,8,31,267.5
1986,9,1,244.5833333
1986,9,2,269.1666667
1986,9,3,246.25
1986,9,4,230.8333333
1986,9,5,259.5833333
1986,9,6,262.5
1986,9,7,261.25
1986,9,8,258.3333333
1986,9,9,257.5
1986,9,10,245.8333333
1986,9,11,265
1986,9,12,255.4166667
1986,9,13,258.3333333
1986,9,14,252.5
1986,9,15,252.9166667
1986,9,16,252.9166667
1986,9,17,262.9166667
1986,9,18,256.25
1986,9,19,252.5
1986,9,20,236.25
1986,9,21,157.9166667
1986,9,22,213.75
1986,9,23,208.75
1986,9,24,203.3333333
1986,9,25,212.0833333
1986,9,26,215.8333333
1986,9,27,220
1986,9,28,226.25
1986,9,29,203.3333333
1986,9,30,206.25
1986,10,1,33.75
1986,10,2,77.5
1986,10,3,197.9166667
1986,10,4,227.0833333
1986,10,5,224.1666667
1986,10,6,215.4166667
1986,10,7,211.25
1986,10,8,217.9166667
1986,10,9,215.8333333
1986,10,10,186.25
1986,10,11,202.9166667
1986,10,12,201.25
1986,10,13,180.8333333
1986,10,14,202.5
1986,10,15,199.5833333
1986,10,16,206.6666667
1986,10,17,197.9166667
1986,10,18,160
1986,10,19,149.5833333
1986,10,20,180
1986,10,21,161.25
1986,10,22,155
1986,10,23,167.9166667
1986,10,24,147.5
1986,10,25,178.3333333
1986,10,26,183.75
1986,10,27,181.6666667
1986,10,28,164.5833333
1986,10,29,122.5
1986,10,30,160
1986,10,31,40.41666667
1986,11,1,45
1986,11,2,127.0833333
1986,11,3,175
1986,11,4,133.75
1986,11,5,140.4166667
1986,11,6,100
1986,11,7,127.0833333
1986,11,8,90.41666667
1986,11,9,122.0833333
1986,11,10,161.6666667
1986,11,11,117.5
1986,11,12,157.0833333
1986,11,13,163.75
1986,11,14,159.5833333
1986,11,15,150.8333333
1986,11,16,125
1986,11,17,155.4166667
1986,11,18,142.5
1986,11,19,152.5
1986,11,20,147.5
1986,11,21,126.25
1986,11,22,139.1666667
1986,11,23,114.5833333
1986,11,24,137.5
1986,11,25,94.16666667
1986,11,26,134.1666667
1986,11,27,100
1986,11,28,124.5833333
1986,11,29,127.5
1986,11,30,137.5
1986,12,1,133.75
1986,12,2,108.75
1986,12,3,133.3333333
1986,12,4,135
1986,12,5,140.4166667
1986,12,6,128.3333333
1986,12,7,122.9166667
1986,12,8,118.75
1986,12,9,130.4166667
1986,12,10,122.5
1986,12,11,130
1986,12,12,118.75
1986,12,13,112.9166667
1986,12,14,67.08333333
1986,12,15,104.1666667
1986,12,16,96.66666667
1986,12,17,61.25
1986,12,18,80
1986,12,19,27.5
1986,12,20,66.66666667
1986,12,21,87.5
1986,12,22,82.91666667
1986,12,23,100.4166667
1986,12,24,91.25
1986,12,25,127.0833333
1986,12,26,40.83333333
1986,12,27,111.25
1986,12,28,46.66666667
1986,12,29,45.83333333
1986,12,30,130.8333333
1986,12,31,67.5
1987,1,1,49.16666667
1987,1,2,137.5
1987,1,3,37.08333333
1987,1,4,70.83333333
1987,1,5,80
1987,1,6,87.5
1987,1,7,22.5
1987,1,8,95.83333333
1987,1,9,46.66666667
1987,1,10,142.5
1987,1,11,94.58333333
1987,1,12,89.58333333
1987,1,13,137.0833333
1987,1,14,127.0833333
1987,1,15,94.58333333
1987,1,16,135.4166667
1987,1,17,145.8333333
1987,1,18,145.8333333
1987,1,19,84.58333333
1987,1,20,121.25
1987,1,21,123.75
1987,1,22,129.5833333
1987,1,23,74.58333333
1987,1,24,108.75
1987,1,25,56.25
1987,1,26,155.8333333
1987,1,27,45.41666667
1987,1,28,36.25
1987,1,29,111.6666667
1987,1,30,95
1987,1,31,164.1666667
1987,2,1,172.5
1987,2,2,110.4166667
1987,2,3,117.0833333
1987,2,4,163.3333333
1987,2,5,177.0833333
1987,2,6,153.3333333
1987,2,7,150.4166667
1987,2,8,124.1666667
1987,2,9,72.5
1987,2,10,185
1987,2,11,115.8333333
1987,2,12,167.0833333
1987,2,13,137.0833333
1987,2,14,97.5
1987,2,15,179.1666667
1987,2,16,160.8333333
1987,2,17,151.25
1987,2,18,57.08333333
1987,2,19,203.75
1987,2,20,196.25
1987,2,21,198.75
1987,2,22,148.75
1987,2,23,193.3333333
1987,2,24,173.75
1987,2,25,77.91666667
1987,2,26,81.25
1987,2,27,109.1666667
1987,2,28,193.75
1987,3,1,102.5
1987,3,2,149.5833333
1987,3,3,153.3333333
1987,3,4,43.75
1987,3,5,71.25
1987,3,6,168.3333333
1987,3,7,110.8333333
1987,3,8,168.75
1987,3,9,55.83333333
1987,3,10,199.1666667
1987,3,11,233.3333333
1987,3,12,76.25
1987,3,13,150.4166667
1987,3,14,200
1987,3,15,192.0833333
1987,3,16,37.08333333
1987,3,17,99.58333333
1987,3,18,118.75
1987,3,19,260
1987,3,20,277.0833333
1987,3,21,272.0833333
1987,3,22,267.0833333
1987,3,23,72.08333333
1987,3,24,200.4166667
1987,3,25,170.4166667
1987,3,26,261.6666667
1987,3,27,282.5
1987,3,28,122.5
1987,3,29,280.4166667
1987,3,30,257.0833333
1987,3,31,291.6666667
1987,4,1,214.1666667
1987,4,2,269.5833333
1987,4,3,231.6666667
1987,4,4,294.5833333
1987,4,5,288.75
1987,4,6,259.5833333
1987,4,7,248.3333333
1987,4,8,286.6666667
1987,4,9,295.4166667
1987,4,10,243.75
1987,4,11,145
1987,4,12,242.5
1987,4,13,244.5833333
1987,4,14,224.5833333
1987,4,15,252.0833333
1987,4,16,229.1666667
1987,4,17,210.4166667
1987,4,18,191.6666667
1987,4,19,320
1987,4,20,309.1666667
1987,4,21,320.4166667
1987,4,22,329.1666667
1987,4,23,225.4166667
1987,4,24,139.1666667
1987,4,25,321.6666667
1987,4,26,313.75
1987,4,27,302.0833333
1987,4,28,291.25
1987,4,29,306.6666667
1987,4,30,160
1987,5,1,180
1987,5,2,136.25
1987,5,3,220.8333333
1987,5,4,312.9166667
1987,5,5,331.6666667
1987,5,6,230.8333333
1987,5,7,244.1666667
1987,5,8,202.5
1987,5,9,249.5833333
1987,5,10,230.8333333
1987,5,11,307.9166667
1987,5,12,278.75
1987,5,13,320.8333333
1987,5,14,338.3333333
1987,5,15,327.9166667
1987,5,16,332.5
1987,5,17,284.1666667
1987,5,18,302.0833333
1987,5,19,312.5
1987,5,20,302.5
1987,5,21,308.3333333
1987,5,22,321.25
1987,5,23,321.25
1987,5,24,266.6666667
1987,5,25,277.5
1987,5,26,320.8333333
1987,5,27,219.1666667
1987,5,28,328.3333333
1987,5,29,305
1987,5,30,280
1987,5,31,252.5
1987,6,1,148.75
1987,6,2,303.75
1987,6,3,294.1666667
1987,6,4,328.3333333
1987,6,5,342.9166667
1987,6,6,341.25
1987,6,7,333.75
1987,6,8,341.6666667
1987,6,9,355.8333333
1987,6,10,355
1987,6,11,353.3333333
1987,6,12,352.9166667
1987,6,13,352.5
1987,6,14,346.25
1987,6,15,342.5
1987,6,16,337.9166667
1987,6,17,344.5833333
1987,6,18,325.8333333
1987,6,19,308.75
1987,6,20,331.6666667
1987,6,21,347.0833333
1987,6,22,348.75
1987,6,23,354.5833333
1987,6,24,357.9166667
1987,6,25,351.25
1987,6,26,345.8333333
1987,6,27,332.5
1987,6,28,333.3333333
1987,6,29,340.4166667
1987,6,30,353.75
1987,7,1,349.5833333
1987,7,2,339.5833333
1987,7,3,315.8333333
1987,7,4,307.5
1987,7,5,305
1987,7,6,320.4166667
1987,7,7,313.75
1987,7,8,332.5
1987,7,9,350.4166667
1987,7,10,355.8333333
1987,7,11,346.25
1987,7,12,343.3333333
1987,7,13,338.75
1987,7,14,329.5833333
1987,7,15,322.5
1987,7,16,338.75
1987,7,17,331.6666667
1987,7,18,318.75
1987,7,19,317.0833333
1987,7,20,330.4166667
1987,7,21,338.75
1987,7,22,329.5833333
1987,7,23,339.1666667
1987,7,24,332.9166667
1987,7,25,332.5
1987,7,26,330
1987,7,27,333.75
1987,7,28,324.1666667
1987,7,29,320.8333333
1987,7,30,307.9166667
1987,7,31,315
1987,8,1,314.5833333
1987,8,2,308.75
1987,8,3,328.75
1987,8,4,316.6666667
1987,8,5,293.75
1987,8,6,310.8333333
1987,8,7,299.1666667
1987,8,8,308.75
1987,8,9,300.4166667
1987,8,10,292.5
1987,8,11,308.3333333
1987,8,12,320
1987,8,13,296.6666667
1987,8,14,290
1987,8,15,290
1987,8,16,309.1666667
1987,8,17,292.5
1987,8,18,293.3333333
1987,8,19,312.0833333
1987,8,20,312.5
1987,8,21,307.0833333
1987,8,22,278.3333333
1987,8,23,279.1666667
1987,8,24,285.4166667
1987,8,25,291.6666667
1987,8,26,296.25
1987,8,27,298.3333333
1987,8,28,289.5833333
1987,8,29,288.3333333
1987,8,30,279.5833333
1987,8,31,264.1666667
1987,9,1,268.3333333
1987,9,2,277.0833333
1987,9,3,266.25
1987,9,4,239.1666667
1987,9,5,257.9166667
1987,9,6,246.6666667
1987,9,7,254.5833333
1987,9,8,262.0833333
1987,9,9,264.5833333
1987,9,10,250.4166667
1987,9,11,241.6666667
1987,9,12,245.8333333
1987,9,13,257.0833333
1987,9,14,267.0833333
1987,9,15,260
1987,9,16,259.1666667
1987,9,17,250.8333333
1987,9,18,254.1666667
1987,9,19,256.25
1987,9,20,255.4166667
1987,9,21,251.25
1987,9,22,246.6666667
1987,9,23,227.5
1987,9,24,236.25
1987,9,25,236.25
1987,9,26,223.3333333
1987,9,27,222.9166667
1987,9,28,214.5833333
1987,9,29,224.5833333
1987,9,30,212.9166667
1987,10,1,225.4166667
1987,10,2,207.5
1987,10,3,211.6666667
1987,10,4,155.4166667
1987,10,5,215.8333333
1987,10,6,226.6666667
1987,10,7,215
1987,10,8,225.8333333
1987,10,9,219.1666667
1987,10,10,207.9166667
1987,10,11,207.5
1987,10,12,192.9166667
1987,10,13,193.3333333
1987,10,14,189.5833333
1987,10,15,200.4166667
1987,10,16,169.1666667
1987,10,17,150.4166667
1987,10,18,156.6666667
1987,10,19,188.3333333
1987,10,20,178.3333333
1987,10,21,157.5
1987,10,22,96.66666667
1987,10,23,134.5833333
1987,10,24,123.75
1987,10,25,188.75
1987,10,26,192.5
1987,10,27,172.9166667
1987,10,28,135
1987,10,29,177.5
1987,10,30,120.8333333
1987,10,31,52.91666667
1987,11,1,59.16666667
1987,11,2,152.9166667
1987,11,3,170.8333333
1987,11,4,129.1666667
1987,11,5,35.41666667
1987,11,6,114.1666667
1987,11,7,172.9166667
1987,11,8,134.1666667
1987,11,9,128.3333333
1987,11,10,145.4166667
1987,11,11,116.25
1987,11,12,132.9166667
1987,11,13,112.0833333
1987,11,14,142.5
1987,11,15,147.5
1987,11,16,136.25
1987,11,17,146.6666667
1987,11,18,138.75
1987,11,19,127.0833333
1987,11,20,120
1987,11,21,142.0833333
1987,11,22,98.75
1987,11,23,132.0833333
1987,11,24,142.5
1987,11,25,143.3333333
1987,11,26,110
1987,11,27,133.3333333
1987,11,28,92.5
1987,11,29,135
1987,11,30,107.0833333
1987,12,1,126.6666667
1987,12,2,86.66666667
1987,12,3,120
1987,12,4,36.66666667
1987,12,5,96.66666667
1987,12,6,134.1666667
1987,12,7,47.5
1987,12,8,106.25
1987,12,9,58.33333333
1987,12,10,109.5833333
1987,12,11,53.75
1987,12,12,41.25
1987,12,13,77.5
1987,12,14,117.9166667
1987,12,15,67.5
1987,12,16,45.83333333
1987,12,17,26.25
1987,12,18,52.5
1987,12,19,25
1987,12,20,84.58333333
1987,12,21,19.58333333
1987,12,22,50.83333333
1987,12,23,110.8333333
1987,12,24,101.25
1987,12,25,77.91666667
1987,12,26,89.58333333
1987,12,27,131.25
1987,12,28,130.4166667
1987,12,29,82.08333333
1987,12,30,127.0833333
1987,12,31,123.3333333
1988,1,1,111.6666667
1988,1,2,80
1988,1,3,120.4166667
1988,1,4,61.66666667
1988,1,5,73.75
1988,1,6,137.0833333
1988,1,7,142.5
1988,1,8,120.4166667
1988,1,9,106.25
1988,1,10,121.6666667
1988,1,11,35.83333333
1988,1,12,104.1666667
1988,1,13,79.58333333
1988,1,14,85.83333333
1988,1,15,62.91666667
1988,1,16,92.5
1988,1,17,150.8333333
1988,1,18,153.3333333
1988,1,19,142.5
1988,1,20,35
1988,1,21,109.1666667
1988,1,22,86.25
1988,1,23,45
1988,1,24,45
1988,1,25,97.5
1988,1,26,161.25
1988,1,27,78.75
1988,1,28,146.6666667
1988,1,29,161.25
1988,1,30,115.8333333
1988,1,31,52.91666667
1988,2,1,85.41666667
1988,2,2,163.3333333
1988,2,3,141.25
1988,2,4,174.1666667
1988,2,5,170
1988,2,6,70
1988,2,7,168.3333333
1988,2,8,186.25
1988,2,9,181.6666667
1988,2,10,89.58333333
1988,2,11,64.58333333
1988,2,12,81.66666667
1988,2,13,135
1988,2,14,62.08333333
1988,2,15,79.16666667
1988,2,16,89.16666667
1988,2,17,161.25
1988,2,18,178.3333333
1988,2,19,138.75
1988,2,20,105.4166667
1988,2,21,122.0833333
1988,2,22,97.08333333
1988,2,23,148.75
1988,2,24,212.9166667
1988,2,25,173.3333333
1988,2,26,57.5
1988,2,27,131.25
1988,2,28,45
1988,2,29,103.75
1988,3,1,92.91666667
1988,3,2,108.3333333
1988,3,3,97.91666667
1988,3,4,230
1988,3,5,222.9166667
1988,3,6,76.66666667
1988,3,7,123.3333333
1988,3,8,81.66666667
1988,3,9,81.66666667
1988,3,10,166.25
1988,3,11,192.9166667
1988,3,12,149.1666667
1988,3,13,184.1666667
1988,3,14,215.4166667
1988,3,15,226.6666667
1988,3,16,247.9166667
1988,3,17,211.25
1988,3,18,223.75
1988,3,19,137.5
1988,3,20,116.6666667
1988,3,21,219.1666667
1988,3,22,275.4166667
1988,3,23,253.3333333
1988,3,24,260
1988,3,25,202.9166667
1988,3,26,214.1666667
1988,3,27,271.25
1988,3,28,216.6666667
1988,3,29,220
1988,3,30,281.6666667
1988,3,31,295.8333333
1988,4,1,277.9166667
1988,4,2,285
1988,4,3,278.3333333
1988,4,4,142.9166667
1988,4,5,192.5
1988,4,6,77.08333333
1988,4,7,158.3333333
1988,4,8,136.6666667
1988,4,9,265.4166667
1988,4,10,251.25
1988,4,11,183.3333333
1988,4,12,289.1666667
1988,4,13,285
1988,4,14,281.6666667
1988,4,15,127.9166667
1988,4,16,160
1988,4,17,286.25
1988,4,18,250
1988,4,19,71.66666667
1988,4,20,248.75
1988,4,21,301.6666667
1988,4,22,301.6666667
1988,4,23,299.5833333
1988,4,24,321.25
1988,4,25,317.0833333
1988,4,26,310.4166667
1988,4,27,262.9166667
1988,4,28,268.75
1988,4,29,307.5
1988,4,30,170.4166667
1988,5,1,297.9166667
1988,5,2,203.3333333
1988,5,3,322.5
1988,5,4,331.6666667
1988,5,5,333.3333333
1988,5,6,314.1666667
1988,5,7,298.75
1988,5,8,326.25
1988,5,9,332.9166667
1988,5,10,313.75
1988,5,11,337.5
1988,5,12,327.0833333
1988,5,13,299.5833333
1988,5,14,317.9166667
1988,5,15,310
1988,5,16,326.25
1988,5,17,301.6666667
1988,5,18,308.75
1988,5,19,317.9166667
1988,5,20,320
1988,5,21,327.9166667
1988,5,22,318.75
1988,5,23,283.3333333
1988,5,24,311.25
1988,5,25,227.0833333
1988,5,26,250.8333333
1988,5,27,245.4166667
1988,5,28,332.5
1988,5,29,347.9166667
1988,5,30,346.6666667
1988,5,31,327.9166667
1988,6,1,347.0833333
1988,6,2,342.0833333
1988,6,3,348.75
1988,6,4,349.5833333
1988,6,5,349.1666667
1988,6,6,322.5
1988,6,7,343.75
1988,6,8,353.3333333
1988,6,9,311.25
1988,6,10,322.0833333
1988,6,11,315.4166667
1988,6,12,338.75
1988,6,13,335.8333333
1988,6,14,330.8333333
1988,6,15,343.75
1988,6,16,307.5
1988,6,17,351.25
1988,6,18,338.75
1988,6,19,345.4166667
1988,6,20,338.75
1988,6,21,346.6666667
1988,6,22,337.9166667
1988,6,23,355.8333333
1988,6,24,356.25
1988,6,25,357.9166667
1988,6,26,347.5
1988,6,27,333.3333333
1988,6,28,342.9166667
1988,6,29,349.1666667
1988,6,30,332.0833333
1988,7,1,336.6666667
1988,7,2,323.75
1988,7,3,345.4166667
1988,7,4,340
1988,7,5,344.1666667
1988,7,6,339.1666667
1988,7,7,345
1988,7,8,340
1988,7,9,339.5833333
1988,7,10,347.5
1988,7,11,331.6666667
1988,7,12,330.4166667
1988,7,13,338.3333333
1988,7,14,341.6666667
1988,7,15,344.5833333
1988,7,16,347.9166667
1988,7,17,337.9166667
1988,7,18,330.4166667
1988,7,19,308.75
1988,7,20,311.25
1988,7,21,312.0833333
1988,7,22,309.5833333
1988,7,23,330.8333333
1988,7,24,340.4166667
1988,7,25,337.9166667
1988,7,26,338.3333333
1988,7,27,327.0833333
1988,7,28,308.3333333
1988,7,29,292.0833333
1988,7,30,203.75
1988,7,31,303.75
1988,8,1,297.5
1988,8,2,300.4166667
1988,8,3,325.8333333
1988,8,4,315.4166667
1988,8,5,323.3333333
1988,8,6,314.5833333
1988,8,7,312.9166667
1988,8,8,300.8333333
1988,8,9,283.75
1988,8,10,305.4166667
1988,8,11,295.8333333
1988,8,12,308.3333333
1988,8,13,303.3333333
1988,8,14,306.25
1988,8,15,272.9166667
1988,8,16,291.6666667
1988,8,17,293.3333333
1988,8,18,273.75
1988,8,19,277.5
1988,8,20,291.25
1988,8,21,307.0833333
1988,8,22,287.0833333
1988,8,23,292.9166667
1988,8,24,290.8333333
1988,8,25,285
1988,8,26,277.9166667
1988,8,27,286.6666667
1988,8,28,273.3333333
1988,8,29,292.5
1988,8,30,293.75
1988,8,31,290.8333333
1988,9,1,286.6666667
1988,9,2,281.25
1988,9,3,287.5
1988,9,4,259.1666667
1988,9,5,271.25
1988,9,6,274.5833333
1988,9,7,272.9166667
1988,9,8,247.0833333
1988,9,9,262.0833333
1988,9,10,276.25
1988,9,11,274.5833333
1988,9,12,268.75
1988,9,13,275.4166667
1988,9,14,266.25
1988,9,15,261.25
1988,9,16,257.9166667
1988,9,17,232.9166667
1988,9,18,238.75
1988,9,19,255.8333333
1988,9,20,256.25
1988,9,21,252.9166667
1988,9,22,247.0833333
1988,9,23,237.5
1988,9,24,214.1666667
1988,9,25,197.5
1988,9,26,227.5
1988,9,27,234.5833333
1988,9,28,240
1988,9,29,239.1666667
1988,9,30,232.5
1988,10,1,212.9166667
1988,10,2,71.66666667
1988,10,3,223.3333333
1988,10,4,211.6666667
1988,10,5,199.5833333
1988,10,6,194.1666667
1988,10,7,207.0833333
1988,10,8,199.5833333
1988,10,9,194.5833333
1988,10,10,199.1666667
1988,10,11,169.5833333
1988,10,12,206.6666667
1988,10,13,211.6666667
1988,10,14,205
1988,10,15,210
1988,10,16,202.0833333
1988,10,17,79.16666667
1988,10,18,75
1988,10,19,160.4166667
1988,10,20,180
1988,10,21,191.6666667
1988,10,22,185.8333333
1988,10,23,152.9166667
1988,10,24,181.25
1988,10,25,179.5833333
1988,10,26,148.3333333
1988,10,27,145.4166667
1988,10,28,45.83333333
1988,10,29,94.58333333
1988,10,30,168.75
1988,10,31,153.3333333
1988,11,1,137.9166667
1988,11,2,115.8333333
1988,11,3,164.5833333
1988,11,4,125.8333333
1988,11,5,145.4166667
1988,11,6,85.83333333
1988,11,7,107.5
1988,11,8,166.6666667
1988,11,9,146.25
1988,11,10,65.41666667
1988,11,11,126.6666667
1988,11,12,88.75
1988,11,13,139.1666667
1988,11,14,110.4166667
1988,11,15,49.58333333
1988,11,16,45
1988,11,17,26.66666667
1988,11,18,53.33333333
1988,11,19,142.9166667
1988,11,20,112.9166667
1988,11,21,83.75
1988,11,22,105.8333333
1988,11,23,135.4166667
1988,11,24,111.6666667
1988,11,25,107.5
1988,11,26,122.9166667
1988,11,27,97.5
1988,11,28,122.5
1988,11,29,94.16666667
1988,11,30,97.08333333
1988,12,1,71.66666667
1988,12,2,98.33333333
1988,12,3,127.0833333
1988,12,4,108.3333333
1988,12,5,46.25
1988,12,6,96.66666667
1988,12,7,115.8333333
1988,12,8,102.5
1988,12,9,127.0833333
1988,12,10,87.91666667
1988,12,11,83.33333333
1988,12,12,105
1988,12,13,111.25
1988,12,14,54.58333333
1988,12,15,109.1666667
1988,12,16,36.25
1988,12,17,79.58333333
1988,12,18,52.5
1988,12,19,109.1666667
1988,12,20,82.5
1988,12,21,98.33333333
1988,12,22,122.9166667
1988,12,23,120.8333333
1988,12,24,29.16666667
1988,12,25,80.83333333
1988,12,26,114.1666667
1988,12,27,125
1988,12,28,123.75
1988,12,29,37.91666667
1988,12,30,104.1666667
1988,12,31,126.6666667
1989,1,1,109.5833333
1989,1,2,41.25
1989,1,3,112.5
1989,1,4,138.3333333
1989,1,5,135.8333333
1989,1,6,107.5
1989,1,7,92.5
1989,1,8,67.08333333
1989,1,9,16.25
1989,1,10,58.75
1989,1,11,130.4166667
1989,1,12,144.5833333
1989,1,13,141.6666667
1989,1,14,125
1989,1,15,26.25
1989,1,16,130.8333333
1989,1,17,147.5
1989,1,18,152.0833333
1989,1,19,146.25
1989,1,20,125.8333333
1989,1,21,139.5833333
1989,1,22,151.6666667
1989,1,23,152.5
1989,1,24,150.4166667
1989,1,25,145.8333333
1989,1,26,160.4166667
1989,1,27,158.75
1989,1,28,160.8333333
1989,1,29,157.5
1989,1,30,159.1666667
1989,1,31,166.6666667
1989,2,1,150
1989,2,2,155.8333333
1989,2,3,170.4166667
1989,2,4,170.8333333
1989,2,5,175
1989,2,6,175.8333333
1989,2,7,156.25
1989,2,8,176.25
1989,2,9,177.5
1989,2,10,181.25
1989,2,11,122.5
1989,2,12,170.8333333
1989,2,13,192.0833333
1989,2,14,117.5
1989,2,15,77.91666667
1989,2,16,67.08333333
1989,2,17,154.1666667
1989,2,18,197.9166667
1989,2,19,138.75
1989,2,20,178.3333333
1989,2,21,207.9166667
1989,2,22,217.9166667
1989,2,23,210.4166667
1989,2,24,142.0833333
1989,2,25,170.4166667
1989,2,26,166.6666667
1989,2,27,185
1989,2,28,154.1666667
1989,3,1,226.6666667
1989,3,2,196.6666667
1989,3,3,74.16666667
1989,3,4,235.8333333
1989,3,5,182.9166667
1989,3,6,236.25
1989,3,7,201.6666667
1989,3,8,131.6666667
1989,3,9,216.6666667
1989,3,10,242.5
1989,3,11,246.6666667
1989,3,12,154.1666667
1989,3,13,91.66666667
1989,3,14,43.75
1989,3,15,203.3333333
1989,3,16,192.9166667
1989,3,17,248.3333333
1989,3,18,262.5
1989,3,19,256.6666667
1989,3,20,228.75
1989,3,21,241.6666667
1989,3,22,227.0833333
1989,3,23,158.75
1989,3,24,122.9166667
1989,3,25,183.3333333
1989,3,26,215.8333333
1989,3,27,169.1666667
1989,3,28,253.75
1989,3,29,300.8333333
1989,3,30,300
1989,3,31,276.25
1989,4,1,245
1989,4,2,265
1989,4,3,280
1989,4,4,285
1989,4,5,274.5833333
1989,4,6,256.6666667
1989,4,7,225.4166667
1989,4,8,263.3333333
1989,4,9,240
1989,4,10,197.9166667
1989,4,11,300.4166667
1989,4,12,270.4166667
1989,4,13,187.0833333
1989,4,14,292.9166667
1989,4,15,270.8333333
1989,4,16,270.8333333
1989,4,17,308.3333333
1989,4,18,316.25
1989,4,19,321.6666667
1989,4,20,202.9166667
1989,4,21,253.75
1989,4,22,249.1666667
1989,4,23,285
1989,4,24,305.4166667
1989,4,25,286.25
1989,4,26,297.5
1989,4,27,299.1666667
1989,4,28,273.3333333
1989,4,29,290.8333333
1989,4,30,315.8333333
1989,5,1,345.4166667
1989,5,2,330
1989,5,3,238.3333333
1989,5,4,306.6666667
1989,5,5,320.8333333
1989,5,6,287.0833333
1989,5,7,306.25
1989,5,8,252.9166667
1989,5,9,245.4166667
1989,5,10,315.8333333
1989,5,11,289.1666667
1989,5,12,339.5833333
1989,5,13,345.8333333
1989,5,14,340.4166667
1989,5,15,319.5833333
1989,5,16,322.5
1989,5,17,338.3333333
1989,5,18,328.75
1989,5,19,338.75
1989,5,20,345.8333333
1989,5,21,346.25
1989,5,22,336.25
1989,5,23,302.5
1989,5,24,298.75
1989,5,25,299.1666667
1989,5,26,321.25
1989,5,27,325.4166667
1989,5,28,270
1989,5,29,335.8333333
1989,5,30,312.9166667
1989,5,31,332.0833333
